1.804008795116861935e-02 0.000000000000000000e+00
5.412026385350585805e-02 0.000000000000000000e+00
9.020043975584310370e-02 0.000000000000000000e+00
1.262806156581803563e-01 0.000000000000000000e+00
1.623607915605175811e-01 0.000000000000000000e+00
1.984409674628548059e-01 0.000000000000000000e+00
2.345211433651920585e-01 0.000000000000000000e+00
2.706013192675293388e-01 0.000000000000000000e+00
3.066814951698664804e-01 0.000000000000000000e+00
3.427616710722037885e-01 0.000000000000000000e+00
3.788418469745410411e-01 0.000000000000000000e+00
4.149220228768782381e-01 0.000000000000000000e+00
4.510021987792154907e-01 0.000000000000000000e+00
4.870823746815527433e-01 0.000000000000000000e+00
5.231625505838900514e-01 0.000000000000000000e+00
5.592427264862271930e-01 0.000000000000000000e+00
5.953229023885644455e-01 0.000000000000000000e+00
6.314030782909016981e-01 0.000000000000000000e+00
6.674832541932389507e-01 0.000000000000000000e+00
7.035634300955762033e-01 0.000000000000000000e+00
7.396436059979134559e-01 0.000000000000000000e+00
7.757237819002507084e-01 0.000000000000000000e+00
8.118039578025878500e-01 0.000000000000000000e+00
8.478841337049251026e-01 0.000000000000000000e+00
8.839643096072623552e-01 0.000000000000000000e+00
9.200444855095996077e-01 0.000000000000000000e+00
9.561246614119368603e-01 0.000000000000000000e+00
9.922048373142741129e-01 0.000000000000000000e+00
1.028285013216611476e+00 0.000000000000000000e+00
1.064365189118948507e+00 0.000000000000000000e+00
1.100445365021285760e+00 0.000000000000000000e+00
1.136525540923623012e+00 7.579291888580645849e-03
1.172605716825960265e+00 2.136014876149816902e-02
1.208685892728297517e+00 6.031184797326559488e-02
1.244766068630634770e+00 1.495369932724314177e-01
1.280846244532972023e+00 2.645595360886256464e-01
1.316926420435309275e+00 4.233750634140071578e-01
1.353006596337646528e+00 6.061008137460170975e-01
1.389086772239983780e+00 6.951024965915656439e-01
1.425166948142321033e+00 7.953155853954714249e-01
1.461247124044658285e+00 8.421123526740282861e-01
1.497327299946995538e+00 8.151176911615080067e-01
1.533407475849332791e+00 8.799133022681593364e-01
1.569487651751670043e+00 8.319737336340200518e-01
1.605567827654007296e+00 8.317136575893285810e-01
1.641648003556344326e+00 6.902088885518117278e-01
1.677728179458681579e+00 6.330167799804994333e-01
1.713808355361018831e+00 6.333096738058229258e-01
1.749888531263356084e+00 6.309089888199151952e-01
1.785968707165693337e+00 5.719129039121555458e-01
1.822048883068030589e+00 5.848745108628916611e-01
1.858129058970367842e+00 5.992434356572206022e-01
1.894209234872705094e+00 6.312034284809961981e-01
1.930289410775042347e+00 6.305992035449717870e-01
1.966369586677379599e+00 6.220180233357838206e-01
2.002449762579717074e+00 6.510772287049555462e-01
2.038529938482054327e+00 6.839899882405671150e-01
2.074610114384391135e+00 7.316781896175025279e-01
2.110690290286728388e+00 6.790417661834294849e-01
2.146770466189065640e+00 7.583750295573929989e-01
2.182850642091402893e+00 8.026853707800050142e-01
2.218930817993740146e+00 8.238523457307223019e-01
2.255010993896077398e+00 8.753521870054242759e-01
2.291091169798414651e+00 8.604331319568229164e-01
2.327171345700751903e+00 9.285636850430006861e-01
2.363251521603089156e+00 9.647015110626253609e-01
2.399331697505426408e+00 9.891920701675267491e-01
2.435411873407763661e+00 1.005766419324363836e+00
2.471492049310100914e+00 1.033246189357840406e+00
2.507572225212438166e+00 1.081574877249942057e+00
2.543652401114775419e+00 1.073806214271554538e+00
2.579732577017112671e+00 1.111159253754702814e+00
2.615812752919449924e+00 1.113149060427785386e+00
2.651892928821787176e+00 1.166592233136229062e+00
2.687973104724124429e+00 1.184264272242184335e+00
2.724053280626461682e+00 1.191801350242746027e+00
2.760133456528798934e+00 1.180979560673616424e+00
2.796213632431136187e+00 1.194940906209342790e+00
2.832293808333472995e+00 1.233440967470142757e+00
2.868373984235810692e+00 1.237906937588554079e+00
2.904454160138147500e+00 1.260340246258762509e+00
2.940534336040485641e+00 1.256020089016328001e+00
2.976614511942822006e+00 1.267743680671968631e+00
3.012694687845160146e+00 1.281784656890930574e+00
3.048774863747496511e+00 1.295160893839032656e+00
3.084855039649834652e+00 1.286303111569006452e+00
3.120935215552171016e+00 1.308665066541518929e+00
3.157015391454509157e+00 1.287436710494840986e+00
3.193095567356845521e+00 1.304596230814318636e+00
3.229175743259182774e+00 1.281239305022204178e+00
3.265255919161520026e+00 1.246653432608162637e+00
3.301336095063856835e+00 1.249196035097096313e+00
3.337416270966194531e+00 1.273604720931198697e+00
3.373496446868531340e+00 1.247367776698677933e+00
3.409576622770869037e+00 1.261531027677089911e+00
3.445656798673205845e+00 1.217933264988131814e+00
3.481736974575543986e+00 1.231586606252766503e+00
3.517817150477880350e+00 1.182455642550096275e+00
3.553897326380218491e+00 1.169420153599636025e+00
3.589977502282554855e+00 1.129573635390262565e+00
