1.829597572352562040e-02 0.000000000000000000e+00
5.488792717057686121e-02 0.000000000000000000e+00
9.147987861762811590e-02 0.000000000000000000e+00
1.280718300646793706e-01 0.000000000000000000e+00
1.646637815117305836e-01 0.000000000000000000e+00
2.012557329587818244e-01 0.000000000000000000e+00
2.378476844058330930e-01 0.000000000000000000e+00
2.744396358528843338e-01 0.000000000000000000e+00
3.110315872999355191e-01 0.000000000000000000e+00
3.476235387469868154e-01 0.000000000000000000e+00
3.842154901940380562e-01 0.000000000000000000e+00
4.208074416410892415e-01 0.000000000000000000e+00
4.573993930881405379e-01 0.000000000000000000e+00
4.939913445351917787e-01 0.000000000000000000e+00
5.305832959822430750e-01 0.000000000000000000e+00
5.671752474292942603e-01 0.000000000000000000e+00
6.037671988763455566e-01 0.000000000000000000e+00
6.403591503233967419e-01 0.000000000000000000e+00
6.769511017704480382e-01 0.000000000000000000e+00
7.135430532174992235e-01 0.000000000000000000e+00
7.501350046645505198e-01 0.000000000000000000e+00
7.867269561116018162e-01 0.000000000000000000e+00
8.233189075586528904e-01 0.000000000000000000e+00
8.599108590057041868e-01 0.000000000000000000e+00
8.965028104527554831e-01 0.000000000000000000e+00
9.330947618998066684e-01 0.000000000000000000e+00
9.696867133468579647e-01 0.000000000000000000e+00
1.006278664793909261e+00 0.000000000000000000e+00
1.042870616240960446e+00 0.000000000000000000e+00
1.079462567688011632e+00 0.000000000000000000e+00
1.116054519135062817e+00 0.000000000000000000e+00
1.152646470582114224e+00 0.000000000000000000e+00
1.189238422029165410e+00 2.373349862388685495e-03
1.225830373476216595e+00 2.680526576589582072e-02
1.262422324923268002e+00 2.011377867255943475e-01
1.299014276370318965e+00 7.419602027147171874e-01
1.335606227817370373e+00 1.908010285785792570e+00
1.372198179264421558e+00 4.223096552247984192e+00
1.408790130711472965e+00 4.296612877350055371e+00
1.445382082158524151e+00 2.001945897783348638e+00
1.481974033605575336e+00 6.220321733907976380e-01
1.518565985052626743e+00 1.419178123004411207e-01
1.555157936499677929e+00 3.677871058376375873e-02
1.591749887946729114e+00 6.623994694538376700e-03
1.628341839393780521e+00 5.696668887598141037e-03
1.664933790840831485e+00 6.054463934665015035e-03
1.701525742287882670e+00 8.115599743339736369e-03
1.738117693734933855e+00 1.499943964276949024e-02
1.774709645181985262e+00 7.673217431593562510e-02
1.811301596629036448e+00 1.800656012317341514e-01
1.847893548076087855e+00 3.617375126009144681e-01
1.884485499523139040e+00 5.250468903905142204e-01
1.921077450970190226e+00 6.302939134543665833e-01
1.957669402417241633e+00 6.612533314950745922e-01
1.994261353864292818e+00 7.055726831868592841e-01
2.030853305311344226e+00 6.848518599440250876e-01
2.067445256758395189e+00 6.690694259253308074e-01
2.104037208205446152e+00 6.084681317803583012e-01
2.140629159652497560e+00 5.486540268299769929e-01
2.177221111099548967e+00 4.921294542879440792e-01
2.213813062546599930e+00 4.198345838636033389e-01
2.250405013993651338e+00 3.917109704962646322e-01
2.286996965440702745e+00 3.468679304079411718e-01
2.323588916887754152e+00 3.263926259229277260e-01
2.360180868334805115e+00 3.172542376217649673e-01
2.396772819781856523e+00 3.169900483049510886e-01
2.433364771228907930e+00 3.361552421830047988e-01
2.469956722675958893e+00 3.540539884218972255e-01
2.506548674123010301e+00 3.606210847034861389e-01
2.543140625570061708e+00 3.936538120892904002e-01
2.579732577017112671e+00 4.347679458440958378e-01
2.616324528464163635e+00 4.604494877650776585e-01
2.652916479911215042e+00 5.222357417174056105e-01
2.689508431358266449e+00 6.689111790238163602e-01
2.726100382805317413e+00 8.315143116696650516e-01
2.762692334252368820e+00 1.041616788948318773e+00
2.799284285699420227e+00 1.258940489234587901e+00
2.835876237146471190e+00 1.517570777148854466e+00
2.872468188593522154e+00 1.694964311004073076e+00
2.909060140040574005e+00 1.900887215121161766e+00
2.945652091487624968e+00 1.954920022857169037e+00
2.982244042934676820e+00 1.981967998037634127e+00
3.018835994381727339e+00 2.019476641814179185e+00
3.055427945828779190e+00 1.964743971270824785e+00
3.092019897275829710e+00 1.983643006286401222e+00
3.128611848722882005e+00 1.972662929698935974e+00
3.165203800169932524e+00 1.969363354104211039e+00
3.201795751616984376e+00 1.979941451770677041e+00
3.238387703064034895e+00 1.933689432891243065e+00
3.274979654511086302e+00 1.911061997097725840e+00
3.311571605958137710e+00 1.845953069496643728e+00
3.348163557405188229e+00 1.734262568380244840e+00
3.384755508852240080e+00 1.617129343726650959e+00
3.421347460299290599e+00 1.532111731241617480e+00
3.457939411746342451e+00 1.415502938821033618e+00
3.494531363193393414e+00 1.330491078577082487e+00
3.531123314640445265e+00 1.273312491273351998e+00
3.567715266087495785e+00 1.193663128011376307e+00
3.604307217534547636e+00 1.135055840645868619e+00
3.640899168981598155e+00 1.064245234150476227e+00
